Solar_Year,Solar_Day,Daily Power A [W],Avg Ambient Temp C,Avg Ultraviolet W/m²,Avg Wind Velocity m/s,Avg Percipitation mm
2014,64,94309.165125,24.210918692640693,42.37355146753247,2.7996153044733045,0.0
2014,65,97188.302625,23.4103448591954,45.32888119252874,2.9633382528735632,0.0
2014,66,99317.175167722,22.469368654232426,44.604650289813485,3.036011605451937,0.0
2014,67,98624.430187501,24.2219272338594,41.07298557819225,3.146365519368723,0.0
2014,68,47140.660625,24.209495853157122,37.17815620998532,3.3522517327459616,0.0
2014,69,100646.5806375,25.470161666191157,27.36906691583452,2.083927805991441,0.0
2014,70,101100.985634615,19.208686596045197,15.717083028248586,2.7814266694915255,0.0
2014,71,87923.429463169,13.946922025974025,13.463518634920636,1.3818663102453101,0.0
2014,72,85034.849363401,15.411898458923512,25.84835573796034,1.9254014135977338,0.0
2014,73,88793.79207783,15.70163438095238,26.983732761904765,2.1451448207282913,0.0
2014,74,98013.261223634,17.44029339385475,29.275785533519553,2.2485568812849164,0.0
2014,75,95359.045486703,19.38317081058496,28.64647313370474,2.009261923398329,0.0
2014,76,94078.180300987,18.947977785216178,28.682949330543934,2.180729979079498,0.0
2014,77,86606.993791339,19.69965436514523,27.465492331950205,1.9521900041493776,0.0
2014,78,96221.118158879,16.561611495844875,29.90514241551247,1.947714746537396,0.0
2014,79,93790.244235576,15.626565745856352,29.09403809392265,1.9984577154696133,0.0
2014,80,92697.506505952,15.50926480275862,29.620056097931034,2.3092874455172416,0.0
2014,81,95792.787625,17.588637471004244,32.11961860961811,2.6602311244695898,0.0
2014,82,98377.416606771,15.470639469863013,31.625880424657534,1.9975571438356166,0.0
2014,83,80341.297096273,15.221841731182796,27.98166234811828,3.105555680107527,0.0
2014,84,96891.39725,17.024061641791047,31.142375202170964,3.3327907299864314,0.0
2014,86,52800.582125,11.938588386111112,21.542670044444446,2.613750086111111,0.0
